Rank,Ticker,Sector,Industry,Exchange,Relative Strength,Percentile,1M_RS_Percentile,3M_RS_Percentile,6M_RS_Percentile,Price,MarketCap,Float,ShortFloatPct,PctFrom52WkHigh,AvgVol10,AvgVol30,AvgVol50,RevenueGrowth
3630,NCA,Financial Services,Asset Management,NYSE,84.24,39,45,51,61,8.35,285842751.6005106,33121987.0,0.0011999999,-14.8,123383,85374,79238,0.01
3631,TOL,Consumer Cyclical,Residential Construction,NYSE,84.23,39,50,69,69,137.34,12261079595.031738,92147000.0,0.0525,-18.42,1287180,1041713,944822,-0.097
3632,LND,Consumer Defensive,Farm Products,NYSE,84.23,39,34,27,66,3.51,355627174.8399508,99615457.0,0.0014,-21.12,48190,57786,47430,-0.15
3633,NTIC,Basic Materials,Specialty Chemicals,NASDAQ,84.22,38,46,59,39,7.8,71698116.261302,9496439.0,0.0014,-22.23,6020,9303,8784,0.126
3634,SID,Basic Materials,Steel,NYSE,84.22,38,15,10,23,1.1,1458703373.3165436,1326093947.0,0.0116,-50.0,8019240,5852203,5340502,0.057
3635,BH,Consumer Cyclical,Restaurants,NYSE,84.21,38,76,79,71,344.81,1099727620.8580933,3184478.0,0.85,-28.7,134500,161903,180002,0.079
3636,HTD,Financial Services,Asset Management,NYSE,84.21,38,53,55,66,22.49,837962647.7338314,35431825.0,0.0029,-14.65,93488,62816,59999,0.055
3637,AMPG,Technology,Communication Equipment,NASDAQ,84.19,38,61,98,20,3.34,102149218.66520834,30043887.0,0.16239999,-66.96,634250,1577740,1827660,-0.268
3638,IQI,Financial Services,Asset Management,NYSE,84.18,38,58,57,52,8.95,515617020.75,52883797.0,0.0112,-14.11,283362,214694,186166,0.009
3639,CVNA,Consumer Cyclical,Auto & Truck Dealerships,NYSE,84.18,38,52,33,44,65.06,46873758220.05211,719916415.0,0.1232,-33.19,7455320,7551936,8780824,0.524
3640,GERN,Healthcare,Biotechnology,NASDAQ,84.16,38,69,23,82,1.26,835215401.0644805,642473409.0,0.13260001,-37.31,10684440,9976766,10295394,0.172
3641,IDA,Utilities,Utilities - Regulated Electric,NYSE,84.15,38,50,65,75,129.78,7610856123.851944,57842043.0,0.1019,-16.22,641240,519936,512126,0.042
3642,CNL,Basic Materials,Gold,NASDAQ,84.13,38,62,20,89,12.94,1204727742.702879,92742707.0,20.22,-41.1,206940,148806,114060,
3643,SLM,Financial Services,Credit Services,NASDAQ,84.11,38,67,41,22,23.66,4718800071.716309,188000000.0,0.1067,-23.82,2223860,1856590,2216168,0.081
3644,OMAB,Industrials,Airports & Air Services,NASDAQ,84.1,38,38,52,73,103.03,4704026148.788055,48271178.0,0.0066000004,-23.68,132360,98350,83434,0.026
3645,NFG,Energy,Oil & Gas Integrated,NYSE,84.09,38,48,25,72,78.99,7691049237.047226,95045099.0,0.0608,-18.62,1076980,654056,671088,0.011
3646,PSHG,Industrials,Marine Shipping,NASDAQ,84.09,38,26,24,59,1.77,23248135.51928115,12432158.0,0.0345,-31.4,88440,57400,48950,0.91
3647,NXE,Energy,Uranium,NYSE,84.09,38,68,45,90,9.19,6269232300.127779,670506101.0,8.23,-34.17,3953490,4442710,4715554,
3648,AMTX,Basic Materials,Specialty Chemicals,NASDAQ,84.08,38,30,13,92,1.79,155886329.23436594,72169594.0,0.13069999,-52.89,999140,849950,893512,0.2
3649,CRWS,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NASDAQ,84.07,38,57,66,36,2.5,27115923.034763813,10760287.0,0.0031,-20.38,99520,100603,95512,0.083
3650,ROP,Technology,Software - Application,NASDAQ,84.06,38,64,20,19,358.56,36864310808.93115,98900874.0,0.0647,-31.22,1081090,788623,822254,0.085
3651,UPC,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,84.04,38,91,91,22,4.75,24418536.070828438,5024390.0,0.0058999998,-73.55,50720,231033,978864,-0.013
3652,O,Real Estate,REIT - Retail,NYSE,84.03,38,53,53,66,55.54,53612713605.39859,946218033.0,0.0493,-18.25,10239450,6843530,6241684,0.096
3653,FCNCP,Financial Services,Banks - Regional,NASDAQ,84.02,38,33,33,60,18.91,,,0.21,-17.21,16800,14726,13186,0.085
3654,AMX,Communication Services,Telecom Services,NYSE,84.01,38,40,68,85,22.03,67087794462.776184,2990985000.0,0.0054,-22.59,2554680,2993603,2725524,0.031
3655,JLHL,Industrials,Building Products & Equipment,NASDAQ,84.01,38,52,97,88,5.78,117752984.77079773,21448632.0,0.0533,-90.03,65210,520743,1146484,0.216
3656,BTU,Energy,Thermal Coal,NYSE,84.0,38,75,29,92,25.44,3074317916.2979126,121900000.0,0.1382,-38.16,3086250,2448220,2487164,0.127
3657,RFMZ,Financial Services,Asset Management,NYSE,84.0,38,54,60,55,11.78,299770138.8884039,24351757.0,0.62,-14.01,100927,72159,61699,
3658,BA,Industrials,Aerospace & Defense,NYSE,83.98,38,33,47,59,198.07,156651335551.98212,790370020.0,0.0001,-22.13,8068040,6113003,6137440,0.08
3659,SSYS,Technology,Computer Hardware,NASDAQ,83.98,38,19,28,22,8.26,700696000.0,87587000.0,0.04,-35.52,666200,802573,660856,-0.003
3660,LSPD,Technology,Software - Application,NYSE,83.97,38,55,47,26,9.87,1216709140.990448,129299592.0,0.0454,-28.03,654840,619190,724726,0.058
3661,DMC,Consumer Defensive,Farm Products,NYSE,83.93,38,27,17,80,30.71,1432302063.2733192,47146218.0,0.1065,-29.53,508400,390663,387224,0.031
3662,JYNT,Healthcare,Medical Care Facilities,NASDAQ,83.93,38,29,32,33,8.23,119368213.8252964,14143154.0,0.0936,-22.87,107250,83100,78124,0.144
3663,IR,Industrials,Specialty Industrial Machinery,NYSE,83.92,38,40,36,40,76.08,27869999695.518173,387999429.0,0.0388,-24.64,5566710,4079200,4233970,0.085
3664,NRO,Financial Services,Asset Management,NYSE ARCA,83.89,38,50,54,44,2.64,172977805.29853106,63361833.0,0.33,-19.76,195264,181624,208542,0.285
3665,FE,Utilities,Utilities - Regulated Electric,NYSE,83.89,38,43,49,77,43.3,26189242351.092087,578639932.0,0.067,-17.27,3783430,3942590,4208862,0.088
3666,GUG,Financial Services,Asset Management,NYSE,83.88,38,39,56,60,13.93,479200597.1833677,32980083.0,0.11,-15.37,127406,121842,108973,
3667,IFN,Financial Services,Asset Management,NYSE,83.87,38,33,31,25,10.88,472936707.5442314,43309222.0,0.0058999998,-29.67,135130,134900,140992,-0.124
3668,RVP,Healthcare,Medical Instruments & Supplies,NYSE ARCA,83.86,38,37,45,39,0.7,21554756.056509018,29937160.0,0.008,-38.6,14880,31666,24816,-0.311
3669,RPM,Basic Materials,Specialty Chemicals,NYSE,83.83,38,33,50,32,100.44,12556242260.58197,127643000.0,0.040900003,-18.22,884810,1382096,1258356,0.072
3670,GBCI,Financial Services,Banks - Regional,NYSE,83.82,38,51,67,58,44.75,5816567702.084793,130211953.0,0.0764,-18.01,1207650,976170,1074014,0.415
3671,IMUX,Healthcare,Biotechnology,NASDAQ,83.81,38,93,94,89,9.35,144904237.97851467,13644467.0,0.115600005,-46.36,407520,314440,253852,
3672,VALN,Healthcare,Biotechnology,NASDAQ,83.81,38,22,13,21,6.14,622041879.0541582,94823458.0,0.0021,-49.8,24070,132533,90414,-0.277
3673,LFWD,Healthcare,Medical Devices,NASDAQ,83.8,38,36,52,20,6.99,19597550.936065674,2832016.0,0.0398,-33.81,5360,5560,5806,0.157
3674,AAON,Industrials,Building Products & Equipment,NASDAQ,83.79,38,15,85,46,89.1,6329141505.779976,82453639.0,0.0683,-40.78,1310060,1152490,1218686,1.012
3675,LNSR,Healthcare,Medical Devices,NASDAQ,83.79,38,51,12,7,6.92,86861067.6590085,12285865.0,0.043,-46.52,60900,98840,121626,0.184
3676,PHK,Financial Services,Asset Management,NYSE,83.79,38,50,49,54,4.13,799297026.4296532,187189000.0,1.13,-17.4,1916511,1191773,1121102,0.199
3677,TCI,Real Estate,Real Estate Services,NYSE,83.79,38,33,65,26,42.88,353766266.1223984,8773965.0,0.0159,-28.11,22810,60450,57668,0.058
3678,NAZ,Financial Services,Asset Management,NYSE,83.79,38,51,58,59,10.98,148815581.29384804,12828929.0,0.0042,-18.18,37442,24747,25244,0.023
3679,NBB,Financial Services,Asset Management,NYSE,83.78,38,40,47,55,14.16,434454411.93075466,29394751.0,0.0032,-14.8,85659,71793,62965,
3680,AHRT,Real Estate,REIT - Diversified,NYSE,83.78,38,52,68,30,5.91,463968394.58976746,74592992.0,0.0517,-19.92,965770,677740,684374,0.039
3681,MMD,Financial Services,Asset Management,NYSE,83.78,38,47,53,54,13.81,264414696.80724144,18779453.0,0.16,-12.71,106811,71670,62604,0.07
3682,GRNT,Energy,Oil & Gas E&P,NYSE,83.78,38,50,20,76,4.44,646311198.3789873,131900242.0,0.091400005,-27.75,1605010,1459300,1171460,0.373
3683,BIT,Financial Services,Asset Management,NYSE,83.76,38,36,38,42,11.23,664209952.3509264,57062709.0,0.0023,-17.12,609034,453171,389444,
3684,HCAT,Healthcare,Health Information Services,NASDAQ,83.75,38,23,63,5,1.74,134708919.1191969,75256381.0,0.0319,-51.87,462250,496593,672684,-0.127
3685,SIGIP,Financial Services,Insurance - Property & Casualty,NASDAQ,83.74,38,34,35,40,15.14,,,0.37,-19.06,11817,7755,7307,0.045
3686,AEE,Utilities,Utilities - Regulated Electric,NYSE,83.7,38,45,57,70,99.39,28301686479.07441,276843251.0,0.051,-16.0,1894290,1499076,1538004,-0.062
3687,WAFD,Financial Services,Banks - Regional,NASDAQ,83.7,38,63,76,63,31.35,2397233087.626953,74011520.0,0.072399996,-20.61,1651660,1022516,864424,0.056
3688,CRF,Financial Services,Asset Management,NYSE ARCA,83.68,38,31,50,49,6.19,1035203112.7699127,170263672.0,0.0963,-24.97,1824992,1797870,1522216,-0.324
3689,CLFD,Technology,Communication Equipment,NASDAQ,83.68,38,22,75,25,31.07,409692080.72725296,13583955.0,0.123,-41.08,146180,149823,188786,0.132
3690,DMO,Financial Services,Asset Management,NYSE,83.66,38,35,47,49,9.52,111528771.89546204,11427128.0,0.32,-21.39,61443,48121,46684,-0.087
3691,AXR,Real Estate,Real Estate - Development,NYSE,83.65,37,34,52,84,22.37,120448088.84879112,5324849.0,0.0087,-22.89,12220,8530,10794,-0.661
3692,WM,Industrials,Waste Management,NYSE,83.65,37,39,37,60,206.83,84379877782.06787,399715184.0,0.0145000005,-16.64,2260440,2164130,2091332,0.04
3693,DJT,Communication Services,Internet Content & Information,NASDAQ,83.65,37,26,11,11,9.14,2459780380.926182,277941274.0,0.0866,-49.14,2862510,3404916,4012214,0.89
3694,RZLT,Healthcare,Biotechnology,NASDAQ,83.65,37,69,85,67,3.9,369762542.77516294,96292331.0,0.2658,-65.96,1759380,1511813,1395020,
3695,PTA,Financial Services,Asset Management,NYSE,83.64,37,35,46,42,17.39,998238621.9607887,55273458.0,0.0007,-16.87,307113,227997,181488,
3696,RMMZ,Financial Services,Asset Management,NYSE,83.63,37,54,54,60,13.29,116848097.41973877,8455000.0,0.0016,-13.08,34938,20119,15811,
3697,CRML,Basic Materials,Other Industrial Metals & Mining,NASDAQ,83.62,37,28,92,96,7.83,988561310.4916806,146888753.0,0.3261,-75.65,15020300,10189406,8549168,0.578
3698,PDO,Financial Services,Asset Management,NYSE,83.61,37,39,49,53,11.73,1736523656.8508148,144831000.0,0.16,-17.68,1484683,1134047,912042,
3699,DTSS,Technology,Software - Infrastructure,NASDAQ,83.6,37,13,15,17,0.88,9214389.249877036,10447153.0,0.0238,-64.8,18927420,6324553,3977514,-0.648
3700,HBNB,Real Estate,Real Estate Services,NASDAQ,83.59,37,56,56,89,4.72,1174140526.9856606,234032386.0,0.00029999999,-54.75,6930,3280,4002,8.926
3701,PCN,Financial Services,Asset Management,NYSE,83.58,37,44,39,42,10.78,840926984.0135574,75691000.0,0.65,-20.09,672645,456551,403943,0.271
3702,KMB,Consumer Defensive,Household & Personal Products,NASDAQ,83.57,37,55,51,29,98.43,32546184861.670135,332579038.0,0.172,-21.46,4456580,4091773,3847330,0.006
3703,TELO,Healthcare,Biotechnology,NASDAQ,83.56,37,26,34,29,1.23,84593197.19177818,68774956.0,0.0148,-41.18,101310,67633,82678,
3704,SHIM,Industrials,Engineering & Construction,NASDAQ,83.55,37,77,88,92,3.15,138061645.27211785,41335823.0,0.0108,-53.42,181280,182573,138714,-0.17
3705,NMFC,Financial Services,Asset Management,NASDAQ,83.55,37,32,24,32,6.98,660222184.4815636,94452390.0,0.0375,-29.71,489640,434946,489964,-0.264
3706,RMM,Financial Services,Asset Management,NYSE,83.55,37,53,61,53,12.72,264905809.2660141,19739628.0,1.7,-15.2,80043,54534,49302,
3707,UTHR,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,83.54,37,69,74,88,475.45,21215023193.387207,42890692.0,0.0561,-21.97,891740,640120,591480,-0.019
3708,LAW,Technology,Software - Application,NYSE,83.51,37,41,19,17,4.35,270066212.49403,64919765.0,0.0544,-52.25,210760,211843,224018,0.132
3709,PIPR,Financial Services,Capital Markets,NYSE,83.51,37,32,28,57,72.34,5113702299.893723,70670291.0,0.042,-23.9,717970,584240,568728,0.249
3710,JEF,Financial Services,Capital Markets,NYSE,83.49,37,40,42,20,47.68,11043454132.694847,230552271.0,0.0425,-32.88,2852400,2042043,1996042,0.35
3711,SBGI,Communication Services,Broadcasting,NASDAQ,83.49,37,36,60,36,12.78,945920219.2825699,72318060.0,0.27719998,-28.52,507070,427653,480210,0.071
3712,LBRT,Energy,Oil & Gas Equipment & Services,NYSE,83.48,37,35,85,95,18.94,3154490058.829483,163191416.0,0.1292,-45.07,3908330,3503700,4520094,0.14
3713,ACEL,Consumer Cyclical,Gambling,NYSE,83.48,37,51,62,48,11.07,915050500.4174232,81193475.0,0.043,-20.93,345900,302260,293854,0.096
3714,IRON,Healthcare,Biotechnology,NASDAQ,83.48,37,72,67,61,65.24,2669454396.4537354,38392844.0,0.2237,-34.43,571290,499230,430300,
3715,MC,Financial Services,Capital Markets,NYSE,83.48,37,57,55,31,58.74,4424851704.978458,74080893.0,0.0801,-24.9,847200,755993,847376,0.12
3716,CIK,Financial Services,Asset Management,NYSE ARCA,83.47,37,32,30,36,2.33,130565756.69817829,54859559.0,0.00059999997,-23.36,732344,503164,477292,-0.033
3717,BTBT,Financial Services,Capital Markets,NASDAQ,83.47,37,17,32,9,1.76,603643405.2552509,348926820.0,0.1917,-61.32,27785720,32045883,28693118,0.256
3718,PNI,Financial Services,Asset Management,NYSE,83.47,37,43,53,56,6.29,154058245.4442978,23885000.0,0.24,-12.64,79492,84530,69510,0.982
3719,HOV,Consumer Cyclical,Residential Construction,NYSE,83.46,37,52,70,63,115.15,680500242.0188141,5959890.0,0.0932,-22.45,106510,126716,135490,-0.118
3720,SOGP,Communication Services,Internet Content & Information,NASDAQ,83.44,37,92,52,99,12.17,48879249.81923103,4174146.0,0.0434,-52.94,10790,18490,15672,0.245
3721,BWG,Financial Services,Asset Management,NYSE,83.42,37,38,47,42,7.09,122244569.6030674,16791836.0,0.0017,-20.34,106862,72140,68244,
3722,GEL,Energy,Oil & Gas Midstream,NYSE,83.4,37,53,22,70,14.17,1790439712.0789375,122214318.0,0.0416,-23.98,361610,276440,259322,0.41
3723,MHD,Financial Services,Asset Management,NYSE,83.39,37,49,54,50,10.53,561043800.0942688,52141616.0,0.0016,-12.83,821508,519686,423277,0.112
3724,MARPS,Energy,Oil & Gas Midstream,NASDAQ,83.39,37,36,31,85,4.26,9399999.618530273,2000000.0,0.00090000004,-34.36,1820,4476,4470,-0.311
3725,BX,Financial Services,Asset Management,NYSE,83.38,37,67,24,20,118.42,93798113558.22218,750625114.0,0.028800001,-37.63,4041040,3527156,4260934,0.286
3726,CLM,Financial Services,Asset Management,NYSE ARCA,83.36,37,30,51,48,6.43,1966496253.43641,312142253.0,12.48,-24.62,2460978,2562196,2225085,-0.338
3727,GIGM,Communication Services,Electronic Gaming & Multimedia,NASDAQ,83.34,37,32,36,34,1.43,15252084.247298837,11052235.0,0.0002,-22.28,2830,4280,5048,1.449
3728,MRP,Real Estate,REIT - Residential,NYSE,83.34,37,54,51,56,27.19,4793803791.842966,166047927.0,0.0545,-22.54,2143660,1384193,1274038,0.321
3729,CNX,Energy,Oil & Gas E&P,NYSE,83.33,37,53,30,75,32.79,4865866130.63237,147943637.0,0.13939999,-24.83,2466810,1726086,1667332,-0.181
3730,AZN,Healthcare,Drug Manufacturers - General,NYSE,83.33,37,27,54,81,166.58,257572796236.89523,1550895914.0,0.0019,-21.69,2947180,3151930,3473494,0.064
3731,NCDL,Financial Services,Asset Management,NYSE,83.33,37,33,36,38,11.7,595608024.6236372,49387065.0,0.0123000005,-22.39,252086,182698,187437,
3732,RNAC,Healthcare,Biotechnology,NASDAQ,83.32,37,80,80,18,7.41,242950468.4809494,30255352.0,0.1306,-32.64,142180,129096,124444,
3733,WAFU,Consumer Defensive,Education & Training Services,NASDAQ,83.32,37,23,32,41,1.49,6218888.042781711,4410559.0,0.4969,-51.31,4052990,1384893,1925336,-0.027
3734,LAR,Basic Materials,Other Industrial Metals & Mining,NYSE,83.31,37,66,95,97,5.52,946856996.8700409,164100000.0,0.0317,-54.19,1571800,1851923,1966498,
3735,NNY,Financial Services,Asset Management,NYSE,83.3,37,37,53,59,7.77,147688922.06200552,18886051.0,0.00029999999,-13.09,60322,51634,48266,-0.016
3736,MFM,Financial Services,Asset Management,NYSE,83.29,37,52,57,54,4.91,210880666.0064497,41187631.0,0.41,-13.4,464355,335668,315879,0.002
3737,PFN,Financial Services,Asset Management,NYSE,83.28,37,51,51,44,6.25,640347121.8848228,98819000.0,2.72,-18.3,746513,514584,513764,0.14
3738,ORI,Financial Services,Insurance - Property & Casualty,NYSE,83.28,37,60,51,55,37.74,9645245418.098701,241432922.0,0.055999998,-19.29,1674140,1254360,1247010,0.134
3739,SNY,Healthcare,Drug Manufacturers - General,NASDAQ,83.27,37,36,27,40,41.11,103149852222.37915,2428198054.0,0.0039,-21.96,2732930,2336453,2778840,0.146
3740,FPF,Financial Services,Asset Management,NYSE,83.27,37,40,48,50,16.3,1014333280.7323208,60847827.0,0.0027,-17.43,247961,156920,134276,
3741,NUW,Financial Services,Asset Management,NYSE,83.26,37,42,49,56,12.98,239291307.51042175,17951336.0,0.00090000004,-11.7,111267,73589,61749,
3742,ALGN,Healthcare,Medical Instruments & Supplies,NASDAQ,83.26,37,34,62,65,146.78,10486192597.079285,71039852.0,0.062,-26.77,986970,897366,909456,0.043
3743,HIG,Financial Services,Insurance - Diversified,NYSE,83.25,37,54,41,60,124.23,35725308178.45285,270872002.0,0.0002,-14.95,1971140,1521743,1589042,0.081
3744,GRML,Basic Materials,Other Precious Metals & Mining,NASDAQ,83.23,37,2,7,40,14.66,9054486.74701643,3177013.0,0.2199,-60.38,44455070,15332375,9270389,
3745,NAC,Financial Services,Asset Management,NYSE,83.23,37,50,58,59,10.53,1663316120.3905125,156326698.0,0.0056,-14.04,1545243,932764,722816,-0.005
3746,VKQ,Financial Services,Asset Management,NYSE,83.23,37,56,58,60,8.71,507426667.6017647,55335514.0,0.0091,-13.85,343096,222385,201371,0.027
3747,VNT,Technology,Scientific & Technical Instruments,NYSE,83.23,37,34,16,40,31.48,4239872082.5195312,135200000.0,0.102299996,-34.69,1416150,1281563,1418544,-0.022
3748,ALOY,Basic Materials,Other Industrial Metals & Mining,NASDAQ,83.23,37,86,95,88,8.9,573400385.9487324,69418931.0,2.76,-66.91,2219070,2208320,2632656,0.827
3749,VMO,Financial Services,Asset Management,NYSE,83.21,37,54,56,59,8.63,623151904.7240524,67440684.0,0.0050999997,-14.55,475398,283536,242813,-0.004
3750,APLD,Technology,Information Technology Services,NASDAQ,83.21,37,38,94,96,26.25,7994623432.037254,284303812.0,0.2232,-48.25,16761090,15622783,17539626,4.066
3751,ALH,Consumer Cyclical,"Furnishings, Fixtures & Appliances",NYSE,83.21,37,33,65,35,21.86,4289868676.5135956,198789096.0,0.083000004,-22.56,1061140,1761353,1270304,0.066
3752,ASGI,Financial Services,Asset Management,NYSE,83.21,37,70,62,76,19.26,636688643.4360161,31628846.0,3.84,-25.78,435271,278037,246708,
3753,ADSE,Industrials,Electrical Equipment & Parts,NASDAQ,83.2,36,31,47,32,10.81,872157466.2811775,75185986.0,0.0028,-19.93,12220,15670,17706,-0.449
3754,ANIX,Healthcare,Biotechnology,NASDAQ,83.2,36,73,50,28,2.78,96295730.8769331,34763802.0,0.030299999,-49.08,386830,347786,304470,
3755,STRR,Industrials,Staffing & Employment Services,NASDAQ,83.19,36,35,58,39,10.17,36303726.08295822,3689403.0,0.0034,-15.18,5590,4143,3992,0.546
3756,HBAN,Financial Services,Banks - Regional,NASDAQ,83.17,36,50,59,42,15.64,32084187668.09813,2020414826.0,0.0256,-19.63,38647210,26411916,26847754,0.476
3757,GEMI,Financial Services,Capital Markets,NASDAQ,83.17,36,11,8,2,5.54,753279286.2012415,129652202.0,0.1842,-79.29,3913220,3345500,2477750,0.366
3758,CBRE,Real Estate,Real Estate Services,NYSE,83.17,36,51,31,34,134.55,40395754071.0,289575298.0,0.016900001,-22.79,2192940,1698693,1719092,0.155
3759,FTEK,Industrials,Pollution & Treatment Controls,NASDAQ,83.16,36,24,73,18,1.72,54941548.3422935,31216789.0,0.0047999998,-52.09,218410,196240,172352,0.167
3760,SSP,Communication Services,Broadcasting,NASDAQ,83.14,36,39,61,89,2.76,279860351.05247927,92668991.0,0.0999,-48.79,678800,600210,632812,-0.092
3761,MITQ,Technology,Communication Equipment,NYSE ARCA,83.13,36,25,22,27,0.62,6511401.875583649,9941072.0,0.0088,-62.65,311190,117123,78728,-0.049
3762,SBI,Financial Services,Asset Management,NYSE,83.13,36,45,52,52,7.0,102800909.48598862,14082316.0,0.44,-12.61,80382,49124,53346,-0.021
3763,TRC,Industrials,Conglomerates,NYSE,83.13,36,27,57,75,16.45,436666530.91685486,27021444.0,0.0847,-22.81,147990,171350,158306,0.717
3764,LOBO,Consumer Cyclical,Auto Manufacturers,NASDAQ,83.11,36,56,74,17,0.56,7336226.743978977,13841938.0,0.0068,-62.16,17995170,6026236,3641248,0.206
3765,MEGL,Financial Services,Capital Markets,NASDAQ,83.06,36,38,56,22,1.12,5722376.475852728,5064050.0,0.0465,-41.05,7460,9520,10996,0.267
3766,VGM,Financial Services,Asset Management,NYSE,83.05,36,57,59,57,9.12,524423134.6975708,54231968.0,0.006,-14.45,332159,198506,171207,0.038
3767,AOMR,Real Estate,REIT - Mortgage,NYSE,83.05,36,55,61,42,7.55,196825713.6760459,24914647.0,0.040900003,-23.12,212100,177420,143790,0.194
3768,BCE,Communication Services,Telecom Services,NYSE,83.05,36,34,26,62,20.97,20571519024.997482,932525817.0,9.71,-20.93,5019650,3459550,3713898,0.015
3769,NXP,Financial Services,Asset Management,NYSE,83.04,36,47,47,51,13.06,848191459.0038586,63015710.0,0.0014,-10.85,305626,214238,186043,0.16
3770,EIM,Financial Services,Asset Management,NYSE ARCA,83.04,36,43,52,50,8.83,463894555.2520361,51372599.0,0.36,-12.23,251120,184683,175826,-0.556
3771,UDR,Real Estate,REIT - Residential,NYSE,83.04,36,46,63,36,33.84,10890857616.0103,321264222.0,0.0398,-19.43,4571090,3616813,3545088,-0.001
3772,EDUC,Communication Services,Publishing,NASDAQ,83.04,36,53,67,39,1.3,11167702.352197647,8524964.0,0.0025,-24.86,57600,78226,123228,-0.331
3773,MYN,Financial Services,Asset Management,NYSE,83.03,36,46,55,49,8.93,348650207.415329,38313208.0,0.0032,-12.96,342290,257203,233486,0.065
3774,MOS,Basic Materials,Agricultural Inputs,NYSE,83.02,36,29,15,37,23.01,7782085268.558922,317895646.0,0.12060001,-37.79,8747500,8361276,8013174,-0.06
3775,APOG,Industrials,Building Products & Equipment,NASDAQ,83.02,36,55,68,26,37.15,767953203.2787552,20868294.0,0.049099997,-26.99,299310,234290,206692,-0.011
3776,OCFC,Financial Services,Banks - Regional,NASDAQ,83.01,36,52,61,64,17.1,1727050144.6378956,96645219.0,0.0499,-17.03,1191870,1018726,978282,0.322
3777,HIMS,Healthcare,Drug Manufacturers - Specialty & Generic,NYSE,82.99,36,78,77,10,29.42,6530442376.468798,233313413.0,0.2831,-54.95,10700430,10732316,12584570,0.382
3778,PCOR,Technology,Software - Application,NYSE,82.99,36,63,10,25,49.3,7790750248.8196335,151955338.0,0.119799994,-40.11,2568350,2732363,3208644,0.158
3779,SPH,Utilities,Utilities - Regulated Gas,NYSE,82.98,36,31,30,63,16.62,1117432482.25,66712387.0,0.0050999997,-20.1,221410,205716,204336,0.005
3780,ES,Utilities,Utilities - Regulated Electric,NYSE,82.98,36,55,56,63,63.67,25508414800.68805,376674754.0,0.0321,-16.85,2779060,2183370,2252302,0.023
3781,BKT,Financial Services,Asset Management,NYSE,82.95,36,38,42,44,9.55,315468385.0667572,32388952.0,0.0042,-16.88,248291,157463,144226,0.45
3782,OLLI,Consumer Defensive,Discount Stores,NASDAQ,82.94,36,14,13,24,84.25,4505078025.981903,59402403.0,0.15,-38.24,1945840,1841670,1659882,0.091
3783,FMN,Financial Services,Asset Management,NYSE,82.93,36,48,55,53,10.06,81470865.01651955,7818701.0,0.0034999999,-14.46,29022,23770,23884,-0.223
3784,WCN,Industrials,Waste Management,NYSE,82.93,36,42,31,35,155.56,39076251131.15704,251569244.0,0.0175,-13.45,1389840,1073876,1193660,0.064
3785,NFGC,Basic Materials,Gold,NYSE ARCA,82.92,36,29,17,58,1.75,707217902.9893173,384357549.0,5.12,-51.25,1114930,1275006,1318346,
3786,AEBI,Industrials,Farm & Heavy Construction Machinery,NASDAQ,82.9,36,38,63,21,11.0,929298421.0102558,77506125.0,0.16510001,-31.08,327870,394263,385416,0.787
3787,BLBD,Industrials,Farm & Heavy Construction Machinery,NASDAQ,82.9,36,39,87,83,58.12,1912403382.9277725,31646589.0,0.1442,-30.3,577860,558093,573658,0.299
3788,WDI,Financial Services,Asset Management,NYSE,82.89,36,36,49,49,11.91,638519036.7014503,51912116.0,0.15,-22.05,402669,295173,265549,
3789,VSECU,Industrials,Aerospace & Defense,NASDAQ,82.88,36,67,67,52,47.49,,,1.27,-30.26,11710,28010,36328,0.65
3790,ADC,Real Estate,REIT - Retail,NYSE,82.88,36,39,52,62,67.48,8464012425.075531,124379310.0,0.0,-17.79,1703430,1614093,1471830,0.168
3791,NEWT,Financial Services,Banks - Regional,NASDAQ,82.86,36,49,83,59,11.26,333907502.4805155,28884731.0,0.1435,-28.23,248700,256200,246104,0.147
3792,GECC,Financial Services,Asset Management,NASDAQ,82.84,36,30,21,16,5.28,75699134.85074043,13889750.0,0.0323,-53.91,72210,56186,58094,-0.237
3793,OIA,Financial Services,Asset Management,NYSE,82.82,36,49,53,58,5.49,272732155.2726817,47931837.0,0.0014,-14.22,188920,129190,126954,0.044
3794,PAHC,Healthcare,Drug Manufacturers - Specialty & Generic,NASDAQ,82.82,36,40,19,94,34.45,1403191455.4378166,40601603.0,0.0681,-42.66,252220,239133,220850,0.048
3795,DOLE,Consumer Defensive,Farm Products,NYSE,82.77,36,32,33,62,12.98,1230798229.9867773,94458807.0,0.0476,-21.67,985960,1019860,1050304,0.029
3796,VC,Consumer Cyclical,Auto Parts,NASDAQ,82.77,36,28,39,38,90.46,2525654553.983597,26695429.0,0.1656,-28.74,622470,446963,462776,-0.009
3797,MYI,Financial Services,Asset Management,NYSE,82.74,36,47,54,50,9.78,671983884.7902803,66467251.0,0.0041,-14.66,790509,478213,389743,0.063
3798,ALGT,Industrials,Airlines,NASDAQ,82.73,36,37,91,79,79.09,2136719030.9138489,27337755.0,0.0885,-36.03,530050,525790,510310,0.369
